"student_id","student_country","date_registered","mins_watched_after_7_days","mins_watched_after_14_days","num_quizzes_engaged","num_exams_engaged","days_engaged","questions_hub_engaged","quizzes_engaged","exams_engaged","lessons_engaged","paid_student"
268941,IN,"2022-03-30",8.6,8.6,0,0,1,0,0,0,1,
268942,PL,"2022-03-30",,,,,,,,,,
268943,IN,"2022-03-30",,,1,0,2,0,1,0,1,
268944,SD,"2022-03-30",,,1,0,1,0,1,0,1,
268945,PH,"2022-03-30",,,,,,,,,,
268946,IN,"2022-03-30",,,,,,,,,,
268947,EG,"2022-03-30",14.0,14.0,1,1,1,0,1,1,1,
268948,NG,"2022-03-30",,,,,,,,,,
268949,IN,"2022-03-30",,,,,,,,,,
268951,MY,"2022-03-30",,,,,,,,,,
268952,EG,"2022-03-30",,,,,,,,,,
268953,AU,"2022-03-30",0.4,0.4,0,0,1,0,0,0,1,
268954,KE,"2022-03-30",,,,,,,,,,
268955,AR,"2022-03-30",45.1,45.1,1,0,1,0,1,0,1,
268956,EG,"2022-03-30",,,,,,,,,,
268957,LK,"2022-03-30",31.299999999999997,31.299999999999997,2,0,2,0,1,0,1,
268958,IN,"2022-03-30",,,,,,,,,,
268959,FI,"2022-03-30",,,,,,,,,,
268960,DE,"2022-03-30",76.89999999999999,76.89999999999999,1,1,3,0,1,1,1,
268961,RU,"2022-03-30",,,,,,,,,,
268962,TR,"2022-03-30",335.2,451.4,6,7,23,0,1,1,1,1
268963,GB,"2022-03-30",0.2,0.2,1,0,1,0,1,0,1,
268964,NG,"2022-03-30",,,,,,,,,,
268965,IN,"2022-03-30",1.5,1.5,0,0,1,0,0,0,1,
268966,EG,"2022-03-30",0.7,0.7,0,0,1,0,0,0,1,
268967,GR,"2022-03-30",0.5,0.5,0,0,1,0,0,0,1,
268968,IN,"2022-03-30",,,,,,,,,,
268969,PH,"2022-03-30",2.6,2.6,0,0,1,0,0,0,1,
268970,IN,"2022-03-30",,,,,,,,,,
268972,ZA,"2022-03-30",,,,,,,,,,
268973,MX,"2022-03-30",0.1,0.1,0,0,1,0,0,0,1,
268974,IN,"2022-03-30",0.7,0.7,0,0,1,0,0,0,1,
268975,BG,"2022-03-30",,,,,,,,,,
268976,IN,"2022-03-30",,,,,,,,,,
268977,BR,"2022-03-30",3.3,4.0,0,0,2,0,0,0,1,
268978,NG,"2022-03-30",53.599999999999994,284.40000000000003,21,14,56,1,1,1,1,1
268979,BE,"2022-03-30",,,,,,,,,,
268980,PL,"2022-03-30",0.1,0.1,0,0,1,0,0,0,1,
268981,CN,"2022-03-30",,,,,,,,,,
268984,EG,"2022-03-30",17.8,17.8,1,2,2,0,1,1,1,
268985,MY,"2022-03-30",414.00000000000006,415.40000000000003,25,18,111,1,1,1,1,1
268986,IN,"2022-03-30",5.3,5.3,0,0,1,0,0,0,1,
268987,SA,"2022-03-30",,,,,,,,,,
268989,PH,"2022-03-30",270.9,679.9999999999999,14,14,43,0,1,1,1,1
268990,DE,"2022-03-30",39.4,107.89999999999998,27,17,82,1,1,1,1,1
268991,IN,"2022-03-30",,,,,,,,,,
268992,SG,"2022-03-30",1.7999999999999998,1.7999999999999998,2,0,5,0,1,0,1,
268993,CH,"2022-03-30",9.3,9.3,0,0,3,0,0,0,1,
268994,ID,"2022-03-30",100.1,100.1,0,0,3,0,0,0,1,
268995,DE,"2022-03-30",1.8,1.8,0,0,1,0,0,0,1,
268996,GH,"2022-03-30",,,,,,,,,,
268997,MX,"2022-03-30",4.2,4.2,0,0,1,0,0,0,1,
268998,PK,"2022-03-30",0.9,0.9,0,0,1,0,0,0,1,
268999,TH,"2022-03-30",,,,,,,,,,
269000,US,"2022-03-30",86.7,241.20000000000002,13,6,18,0,1,1,1,1
269001,IN,"2022-03-30",13.1,13.1,0,0,1,0,0,0,1,
269003,IN,"2022-03-30",47.9,47.9,1,1,1,0,1,1,1,
269004,TW,"2022-03-30",0.3,0.3,0,0,1,0,0,0,1,
269005,MK,"2022-03-30",,,,,,,,,,
269006,BD,"2022-03-30",20.0,20.0,1,0,1,0,1,0,1,
269007,ZA,"2022-03-30",,,,,,,,,,
269008,CO,"2022-03-30",12.5,12.5,0,0,2,0,0,0,1,
269009,IN,"2022-03-30",2.7,2.7,0,0,1,0,0,0,1,
269010,US,"2022-03-30",388.0,421.4,7,12,22,0,1,1,1,1
269012,IN,"2022-03-30",13.1,25.299999999999997,1,0,5,0,1,0,1,1
269013,IN,"2022-03-30",50.5,218.7,8,6,26,1,1,1,1,1
269014,IN,"2022-03-30",,,,,,,,,,
269015,BD,"2022-03-30",,,,,,,,,,
269016,US,"2022-03-30",29.299999999999997,36.800000000000004,7,5,13,0,1,1,1,1
269017,IN,"2022-03-30",,,0,1,1,0,0,1,0,
269018,TR,"2022-03-30",,,0,0,1,0,0,0,1,
269019,IE,"2022-03-30",,,0,1,1,0,0,1,0,
269020,LI,"2022-03-30",,,8,3,10,0,1,1,1,1
269021,US,"2022-03-30",,,,,,,,,,
269023,IN,"2022-03-30",,,2,0,2,0,1,0,1,
269024,GB,"2022-03-30",,,,,,,,,,1
269025,MZ,"2022-03-30",,,,,,,,,,
269026,EG,"2022-03-30",,,,,,,,,,
269027,CA,"2022-03-30",,,,,,,,,,1
269028,US,"2022-03-30",26.2,26.2,1,0,2,0,1,0,1,
269029,SA,"2022-03-30",14.899999999999999,14.899999999999999,0,1,2,0,0,1,1,
269030,MX,"2022-03-30",,,5,2,5,0,1,1,1,1
269031,FR,"2022-03-30",1.2,1.2,0,0,1,0,0,0,1,
269032,BR,"2022-03-30",,,,,,,,,,
269033,AE,"2022-03-30",,,,,,,,,,
269034,PT,"2022-03-30",,,,,,,,,,
269035,HR,"2022-03-30",,,,,,,,,,
269036,MX,"2022-03-30",113.4,113.4,2,2,2,0,1,1,1,1
269037,US,"2022-03-30",,,,,,,,,,
269038,GB,"2022-03-30",39.7,39.7,3,1,6,0,1,1,1,1
269039,ZW,"2022-03-30",,,,,,,,,,
269040,NG,"2022-03-30",852.0,1328.5000000000002,17,14,40,1,1,1,1,1
269041,PK,"2022-03-30",2.0,2.0,0,1,3,0,0,1,1,
269042,EG,"2022-03-30",,,,,,,,,,
269043,CA,"2022-03-30",12.0,12.0,1,0,1,0,1,0,1,
269044,HR,"2022-03-30",,,,,,,,,,
269045,MA,"2022-03-30",6.5,6.5,0,0,1,0,0,0,1,
269046,NL,"2022-03-30",,,,,,,,,,1
269047,SA,"2022-03-30",301.8,435.2,7,7,8,0,1,1,1,1
269049,EG,"2022-03-30",,,2,0,2,0,1,0,1,
269050,MX,"2022-03-30",13.1,71.9,11,5,13,0,1,1,1,1
269051,DE,"2022-03-30",,,,,,,,,,
269052,MY,"2022-03-31",,,,,,,,,,
269053,US,"2022-03-31",,,,,,,,,,1
269054,CA,"2022-03-31",143.89999999999998,149.89999999999998,33,18,70,0,1,1,1,1
269055,NG,"2022-03-31",2.0,2.0,0,0,1,0,0,0,1,
269056,US,"2022-03-31",,,,,,,,,,1
269057,MY,"2022-03-31",,,,,,,,,,
269058,US,"2022-03-31",,,,,,,,,,
269059,VU,"2022-03-31",0.1,0.1,0,0,1,0,0,0,1,
269060,US,"2022-03-31",,,,,,,,,,
269061,CA,"2022-03-31",,,,,,,,,,
269062,NZ,"2022-03-31",18.7,18.7,1,0,1,0,1,0,1,
269063,US,"2022-03-31",,,,,,,,,,
269064,US,"2022-03-31",1.1,1.1,3,0,38,0,1,0,1,1
269065,AR,"2022-03-31",2.1,2.1,0,1,1,0,0,1,1,
269066,PE,"2022-03-31",816.5,1372.6000000000001,3,11,21,0,1,1,1,1
269067,AU,"2022-03-31",,,,,,,,,,
269068,GB,"2022-03-31",150.6,150.6,3,0,8,0,1,0,1,1
269069,MY,"2022-03-31",,,,,,,,,,
269070,GH,"2022-03-31",298.30000000000007,428.00000000000006,13,5,18,0,1,1,1,1
269071,NL,"2022-03-31",0.2,0.2,0,0,1,0,0,0,1,
269073,HK,"2022-03-31",2.3,2.3,0,0,1,0,0,0,1,
269074,IN,"2022-03-31",25.7,25.7,1,0,1,0,1,0,1,
269075,BG,"2022-03-31",,,,,,,,,,
269076,ZA,"2022-03-31",,,,,,,,,,
269077,PH,"2022-03-31",,,,,,,,,,
269078,IN,"2022-03-31",4.2,4.2,1,0,1,0,1,0,1,
269079,IN,"2022-03-31",,,,,,,,,,
269080,IN,"2022-03-31",1.3,1.3,0,0,1,0,0,0,1,
269081,BG,"2022-03-31",,,,,,,,,,
269082,ID,"2022-03-31",,,,,,,,,,
269083,SA,"2022-03-31",,,,,,,,,,
269084,MY,"2022-03-31",,,,,,,,,,
269085,IN,"2022-03-31",0.5,0.5,0,0,1,0,0,0,1,
269086,MN,"2022-03-31",,,,,,,,,,
269087,IN,"2022-03-31",,,,,,,,,,
269088,RW,"2022-03-31",1.1,1.1,0,1,1,0,0,1,1,
269089,ET,"2022-03-31",60.3,60.3,1,0,1,0,1,0,1,
269090,MA,"2022-03-31",7.6,7.6,0,1,1,0,0,1,1,
269091,IN,"2022-03-31",1.1,1.1,0,0,1,0,0,0,1,
269092,DE,"2022-03-31",21.5,21.5,1,0,2,0,1,0,1,
269093,KE,"2022-03-31",,,,,,,,,,
269094,US,"2022-03-31",,,1,0,1,0,1,0,1,
269095,AE,"2022-03-31",26.7,26.7,1,0,1,0,1,0,1,
269096,GR,"2022-03-31",11.9,11.9,1,0,1,0,1,0,1,
269097,NG,"2022-03-31",7.0,7.0,0,0,1,0,0,0,1,
269098,IN,"2022-03-31",,,0,1,1,0,0,1,0,
269099,FI,"2022-03-31",5.4,10.3,1,0,5,0,1,0,1,
269100,GM,"2022-03-31",,,,,,,,,,
269101,NG,"2022-03-31",2.2,2.2,0,0,1,0,0,0,1,
269102,IN,"2022-03-31",,,,,,,,,,
269103,IN,"2022-03-31",0.2,0.2,0,0,1,0,0,0,1,
269104,IN,"2022-03-31",,,,,,,,,,
269105,NG,"2022-03-31",1.5,1.5,0,0,1,0,0,0,1,
269106,DE,"2022-03-31",12.1,12.1,1,0,1,0,1,0,1,
269107,BR,"2022-03-31",0.3,0.3,0,0,1,0,0,0,1,
269109,EG,"2022-03-31",2.1,2.1,0,0,2,0,0,0,1,
269110,CA,"2022-03-31",12.3,12.3,12,9,17,0,1,1,1,1
269111,PL,"2022-03-31",,,,,,,,,,
269112,US,"2022-03-31",12.0,12.0,0,0,1,0,0,0,1,
269113,NG,"2022-03-31",18.0,18.0,1,0,1,0,1,0,1,
269114,SD,"2022-03-31",1.1,1.1,0,0,1,0,0,0,1,
269115,IN,"2022-03-31",6.7,6.7,1,0,1,0,1,0,1,
269116,IN,"2022-03-31",15.5,15.5,1,0,1,0,1,0,1,
269117,IN,"2022-03-31",0.5,0.5,0,0,1,0,0,0,1,
269118,KE,"2022-03-31",,,,,,,,,,
269119,PH,"2022-03-31",1.4000000000000001,1.4000000000000001,2,0,4,0,1,0,1,
269120,US,"2022-03-31",2.3,2.3,0,0,1,0,0,0,1,1
269121,PT,"2022-03-31",6.3,6.3,0,0,1,0,0,0,1,
269122,CA,"2022-03-31",0.3,0.3,0,0,1,0,0,0,1,
269123,AM,"2022-03-31",39.6,39.6,1,0,1,0,1,0,1,
269124,IN,"2022-03-31",,,,,,,,,,
269125,TR,"2022-03-31",,,,,,,,,,
269126,ZW,"2022-03-31",60.4,132.5,1,2,6,0,1,1,1,
269127,BG,"2022-03-31",,,,,,,,,,
269128,BG,"2022-03-31",,,,,,,,,,
269129,CA,"2022-03-31",,,,,,,,,,
269130,BR,"2022-03-31",40.2,40.300000000000004,7,2,11,0,1,1,1,1
269131,JP,"2022-03-31",,,,,,,,,,
269132,IN,"2022-03-31",,,,,,,,,,
269133,US,"2022-03-31",0.1,0.1,0,0,1,0,0,0,1,
269134,CA,"2022-03-31",,,,,,,,,,
269135,CY,"2022-03-31",39.8,39.8,5,0,5,0,1,0,1,
269136,EG,"2022-03-31",,,,,,,,,,
269137,NG,"2022-03-31",40.1,44.5,0,0,3,0,0,0,1,
269138,AE,"2022-03-31",,,,,,,,,,
269139,NG,"2022-03-31",69.4,69.4,2,0,2,0,1,0,1,
269140,EG,"2022-03-31",,,,,,,,,,
269141,IN,"2022-03-31",0.4,0.4,0,0,1,0,0,0,1,
269142,BD,"2022-03-31",5.0,5.0,0,0,1,0,0,0,1,
269143,US,"2022-03-31",39.5,39.5,2,0,2,0,1,0,1,
269144,NG,"2022-03-31",11.0,20.2,0,0,3,0,0,0,1,
269145,US,"2022-03-31",,,,,,,,,,
269146,GR,"2022-03-31",,,,,,,,,,
269147,US,"2022-03-31",,,,,,,,,,
269148,DE,"2022-03-31",2.2,2.2,0,0,1,0,0,0,1,
269149,ES,"2022-03-31",,,,,,,,,,
269150,CH,"2022-03-31",,,,,,,,,,
269151,MY,"2022-03-31",4.4,4.4,0,0,1,0,0,0,1,
269152,US,"2022-03-31",,,,,,,,,,
269153,BD,"2022-03-31",4.3,4.3,0,0,1,0,0,0,1,
269154,US,"2022-03-31",,,,,,,,,,
269155,US,"2022-03-31",,,,,,,,,,
269156,US,"2022-03-31",20.6,20.6,1,0,1,0,1,0,1,
269157,NZ,"2022-03-31",5.4,5.4,0,0,1,0,0,0,1,
269158,TR,"2022-03-31",,,0,0,1,0,0,0,1,
269159,SA,"2022-03-31",0.6,0.6,0,0,1,0,0,0,1,
269160,PT,"2022-03-31",6.5,6.5,0,0,1,0,0,0,1,
269161,US,"2022-03-31",,,,,,,,,,
269162,NG,"2022-03-31",,,,,,,,,,
269163,QA,"2022-03-31",,,,,,,,,,
269164,NG,"2022-03-31",6.2,6.2,0,0,1,0,0,0,1,
269165,US,"2022-03-31",,,,,,,,,,
269166,ZA,"2022-03-31",,,,,,,,,,
269167,CA,"2022-03-31",35.7,35.7,2,0,2,0,1,0,1,
269168,CA,"2022-03-31",0.1,0.1,0,0,1,0,0,0,1,
269169,EG,"2022-04-01",13.3,13.3,1,0,1,0,1,0,1,
269170,BR,"2022-04-01",0.6,0.6,0,0,1,0,0,0,1,
269171,EG,"2022-04-01",0.4,0.4,0,0,1,0,0,0,1,
269172,PH,"2022-04-01",1.6,1.6,0,0,1,0,0,0,1,
269173,HK,"2022-04-01",,,,,,,,,,
269174,SG,"2022-04-01",5.0,5.0,0,0,1,0,0,0,1,1
269175,PH,"2022-04-01",,,,,,,,,,
269176,US,"2022-04-01",,,,,,,,,,
269177,VN,"2022-04-01",,,,,,,,,,
269178,US,"2022-04-01",5.7,5.7,0,0,11,0,0,0,1,
269179,IN,"2022-04-01",37.9,37.9,0,0,1,0,0,0,1,
269180,US,"2022-04-01",0.3,0.3,0,0,1,0,0,0,1,
269181,US,"2022-04-01",0.2,0.2,0,0,1,0,0,0,1,
269182,IN,"2022-04-01",,,,,,,,,,
269183,PE,"2022-04-01",5.9,5.9,0,0,2,0,0,0,1,
269184,IN,"2022-04-01",,,,,,,,,,
269185,US,"2022-04-01",,,,,,,,,,
269186,IN,"2022-04-01",141.9,141.9,1,1,6,0,1,1,1,
269187,IN,"2022-04-01",0.1,0.1,0,0,1,0,0,0,1,
269188,AZ,"2022-04-01",0.6,16.1,2,1,8,0,1,1,1,1
269189,HK,"2022-04-01",1.5,1.5,0,0,1,0,0,0,1,
269190,AU,"2022-04-01",0.1,0.1,0,0,1,0,0,0,1,
269191,IN,"2022-04-01",10.6,10.6,1,0,3,0,1,0,1,
269192,IN,"2022-04-01",,,,,,,,,,
269193,IN,"2022-04-01",,,,,,,,,,
269194,IN,"2022-04-01",,,,,,,,,,
269195,IN,"2022-04-01",,,,,,,,,,
269196,US,"2022-04-01",11.7,11.7,0,0,1,0,0,0,1,
269197,IE,"2022-04-01",,,,,,,,,,
269198,KE,"2022-04-01",57.0,141.2,0,2,6,0,0,1,1,
269199,IN,"2022-04-01",0.8,0.8,0,0,1,0,0,0,1,
269200,IN,"2022-04-01",,,0,0,1,0,0,0,1,
269201,US,"2022-04-01",,,,,,,,,,
269202,TR,"2022-04-01",5.7,5.7,0,0,1,0,0,0,1,
269203,ID,"2022-04-01",42.4,42.4,4,1,4,0,1,1,1,
269204,PL,"2022-04-01",455.6000000000001,669.1,54,45,155,1,1,1,1,1
269205,IN,"2022-04-01",,,,,,,,,,
269206,US,"2022-04-01",,,,,,,,,,
269207,GH,"2022-04-01",1.2,1.2,0,0,1,0,0,0,1,
269208,GB,"2022-04-01",,,1,0,1,0,1,0,1,
269209,ID,"2022-04-01",39.6,39.6,2,0,3,0,1,0,1,
269210,US,"2022-04-01",4.2,4.2,0,0,1,0,0,0,1,
269211,IN,"2022-04-01",1.4,1.4,0,0,1,0,0,0,1,
269212,CN,"2022-04-01",,,,,,,,,,
269213,EG,"2022-04-01",,,,,,,,,,
269214,IN,"2022-04-01",1.0,1.0,0,0,1,0,0,0,1,
269215,GR,"2022-04-01",,,0,0,1,0,0,0,1,
269216,IN,"2022-04-01",3.0,3.0,1,0,4,0,1,0,1,
269217,GH,"2022-04-01",0.8,1.5,0,0,3,0,0,0,1,
269218,EG,"2022-04-01",45.1,45.1,1,0,1,0,1,0,1,
269219,PL,"2022-04-01",0.1,0.1,0,0,1,0,0,0,1,
269220,US,"2022-04-01",122.7,142.20000000000002,4,2,20,0,1,1,1,1
269221,AU,"2022-04-01",,,,,,,,,,
269222,IN,"2022-04-01",,,,,,,,,,
269224,IN,"2022-04-01",,,,,,,,,,
269225,PH,"2022-04-01",32.1,32.1,1,0,2,0,1,0,1,
269226,SA,"2022-04-01",,,,,,,,,,
269227,IN,"2022-04-01",,,,,,,,,,
269229,US,"2022-04-01",0.2,0.2,0,0,1,0,0,0,1,
269230,IN,"2022-04-01",0.2,0.6000000000000001,4,2,10,0,1,1,1,
269231,BE,"2022-04-01",1.9,1.9,0,0,2,0,0,0,1,
269232,IN,"2022-04-01",,,,,,,,,,
269233,AR,"2022-04-01",,,,,,,,,,
269234,CA,"2022-04-01",,,,,,,,,,
269235,GB,"2022-04-01",,,,,,,,,,
269236,DE,"2022-04-01",,,,,,,,,,
269237,ID,"2022-04-01",,,,,,,,,,
269238,NG,"2022-04-01",1.5,1.5,0,0,1,0,0,0,1,
269239,CA,"2022-04-01",32.300000000000004,32.300000000000004,1,1,2,0,1,1,1,
269240,IN,"2022-04-01",2.4,2.4,0,0,1,0,0,0,1,
269241,MA,"2022-04-01",0.4,0.4,0,0,1,0,0,0,1,
269242,CA,"2022-04-01",,,,,,,,,,
269243,CA,"2022-04-01",,,,,,,,,,
269244,NO,"2022-04-01",1.2,1.2,0,0,1,0,0,0,1,
269245,US,"2022-04-01",,,,,,,,,,
269246,PT,"2022-04-01",0.1,0.1,1,0,2,0,1,0,1,
269247,AU,"2022-04-01",0.5,0.5,0,0,1,0,0,0,1,
269248,IN,"2022-04-01",10.8,10.8,0,0,1,0,0,0,1,
269249,BG,"2022-04-01",1.1,1.1,0,0,2,0,0,0,1,
269250,US,"2022-04-01",,,,,,,,,,
269251,BD,"2022-04-01",1.1,1.1,0,0,2,0,0,0,1,
269252,EG,"2022-04-01",0.7,0.7,0,0,1,0,0,0,1,
269253,EG,"2022-04-01",14.5,14.5,0,0,2,0,0,0,1,
269254,PT,"2022-04-01",0.2,0.2,0,0,1,0,0,0,1,
269255,CA,"2022-04-01",,,,,,,,,,
269256,CA,"2022-04-01",,,,,,,,,,
269257,IN,"2022-04-01",,,,,,,,,,
269258,NO,"2022-04-01",,,,,,,,,,
269259,IN,"2022-04-01",0.2,0.2,0,0,1,0,0,0,1,
269260,SO,"2022-04-01",234.2,234.39999999999998,2,0,4,0,1,0,1,
269261,CA,"2022-04-01",,,,,,,,,,
269262,US,"2022-04-01",,,1,0,2,0,1,0,1,
269263,US,"2022-04-01",8.0,8.0,1,0,1,0,1,0,1,
269264,GB,"2022-04-01",,,,,,,,,,
269265,US,"2022-04-01",,,,,,,,,,
269266,CA,"2022-04-01",40.2,40.2,2,1,2,0,1,1,1,
269267,US,"2022-04-01",,,,,,,,,,
269268,LB,"2022-04-01",,,,,,,,,,
269269,CA,"2022-04-01",,,,,,,,,,
269270,IT,"2022-04-01",43.3,43.3,1,1,1,0,1,1,1,
269271,US,"2022-04-01",,,,,,,,,,
269272,RU,"2022-04-01",23.2,23.2,1,0,1,0,1,0,1,
269273,IN,"2022-04-01",17.1,17.1,1,0,1,0,1,0,1,
269274,IN,"2022-04-01",36.7,36.7,1,0,2,0,1,0,1,
269275,US,"2022-04-01",,,,,,,,,,
269276,MA,"2022-04-01",,,,,,,,,,
269277,NL,"2022-04-01",,,,,,,,,,
269278,BD,"2022-04-01",2.3,2.3,0,0,1,0,0,0,1,
269279,US,"2022-04-01",,,,,,,,,,
269280,IN,"2022-04-01",,,0,0,2,0,0,0,1,
269281,BD,"2022-04-01",,,,,,,,,,
269282,DK,"2022-04-01",44.7,44.7,1,1,1,0,1,1,1,
269283,US,"2022-04-01",35.1,35.1,1,0,1,0,1,0,1,
269284,US,"2022-04-01",,,,,,,,,,
269285,ES,"2022-04-01",,,,,,,,,,
269286,US,"2022-04-01",1.2,1.2,0,0,1,0,0,0,1,
269287,GB,"2022-04-01",0.4,0.4,0,0,1,0,0,0,1,
269288,MY,"2022-04-01",,,0,0,1,0,0,0,1,
269289,FR,"2022-04-01",32.099999999999994,140.6,7,1,10,0,1,1,1,1
269290,JM,"2022-04-01",7.7,7.7,0,0,3,0,0,0,1,
269291,GY,"2022-04-01",,,,,,,,,,
269292,DE,"2022-04-01",,,,,,,,,,
269293,AU,"2022-04-01",,,1,0,1,0,1,0,1,
269294,PT,"2022-04-01",,,,,,,,,,
269295,CA,"2022-04-01",,,,,,,,,,
269296,US,"2022-04-01",,,,,,,,,,
269297,NG,"2022-04-01",,,,,,,,,,
269298,US,"2022-04-01",,,,,,,,,,
269299,EG,"2022-04-01",1.1,1.1,0,0,1,0,0,0,1,
269300,CA,"2022-04-01",,,,,,,,,,
269301,US,"2022-04-01",,,,,,,,,,
269302,US,"2022-04-02",0.9,0.9,0,0,1,0,0,0,1,
269303,SE,"2022-04-02",,,,,,,,,,
269304,CL,"2022-04-02",5.3999999999999995,5.3999999999999995,0,0,2,0,0,0,1,
269305,CA,"2022-04-02",1.3,1.3,0,0,1,0,0,0,1,
269306,US,"2022-04-02",,,,,,,,,,
269307,AZ,"2022-04-02",,,,,,,,,,
269308,EG,"2022-04-02",,,,,,,,,,
269309,NZ,"2022-04-02",,,,,,,,,,
269310,CA,"2022-04-02",,,,,,,,,,
269311,AU,"2022-04-02",,,,,,,,,,
269312,IN,"2022-04-02",17.2,17.2,0,0,1,0,0,0,1,
269313,CA,"2022-04-02",,,,,,,,,,
269314,US,"2022-04-02",291.4,551.9999999999999,18,26,85,1,1,1,1,1
269315,IN,"2022-04-02",25.3,25.3,0,0,3,0,0,0,1,
269316,AU,"2022-04-02",,,,,,,,,,
269317,US,"2022-04-02",,,,,,,,,,
269318,HK,"2022-04-02",,,,,,,,,,
269319,IN,"2022-04-02",4.0,4.0,0,0,1,0,0,0,1,
269320,CA,"2022-04-02",,,,,,,,,,
269321,IN,"2022-04-02",,,4,5,11,0,1,1,1,1
269322,CA,"2022-04-02",,,,,,,,,,
269323,US,"2022-04-02",,,,,,,,,,
269324,PA,"2022-04-02",,,,,,,,,,
269325,IN,"2022-04-02",,,,,,,,,,
269326,US,"2022-04-02",,,,,,,,,,
269328,IN,"2022-04-02",1.8,1.8,0,0,1,0,0,0,1,
269329,PK,"2022-04-02",,,,,,,,,,
269330,TH,"2022-04-02",29.9,29.9,0,1,1,0,0,1,1,
269331,IN,"2022-04-02",,,,,,,,,,
269332,NG,"2022-04-02",,,,,,,,,,
269334,GB,"2022-04-02",,,,,,,,,,
269335,KR,"2022-04-02",0.9,0.9,0,0,1,0,0,0,1,
269336,ZA,"2022-04-02",4.699999999999999,4.699999999999999,0,0,2,0,0,0,1,
269337,IN,"2022-04-02",9.8,9.8,1,0,1,0,1,0,1,
269338,IN,"2022-04-02",,,,,,,,,,
269339,PT,"2022-04-02",,,,,,,,,,
269340,BG,"2022-04-02",29.9,29.9,0,0,1,0,0,0,1,
269341,BY,"2022-04-02",0.1,0.1,0,0,1,0,0,0,1,
269342,EG,"2022-04-02",,,,,,,,,,
269343,AZ,"2022-04-02",,,,,,,,,,
269344,IN,"2022-04-02",148.29999999999998,148.29999999999998,2,2,2,0,1,1,1,
269345,QA,"2022-04-02",,,,,,,,,,
269346,IN,"2022-04-02",87.10000000000001,87.10000000000001,0,0,2,0,0,0,1,
269347,IN,"2022-04-02",,,,,,,,,,
269348,SD,"2022-04-02",,,,,,,,,,
269349,GH,"2022-04-02",,,,,,,,,,
269350,PK,"2022-04-02",,,,,,,,,,
269351,DE,"2022-04-02",,,,,,,,,,
269352,IN,"2022-04-02",,,,,,,,,,
269353,IN,"2022-04-02",,,,,,,,,,
269354,IT,"2022-04-02",,,0,0,1,0,0,0,1,
269355,GB,"2022-04-02",,,,,,,,,,
269356,GB,"2022-04-02",2.7,9.8,0,0,2,0,0,0,1,
269357,DE,"2022-04-02",1.6,1.6,0,0,1,0,0,0,1,
269359,IL,"2022-04-02",,,,,,,,,,
269360,EG,"2022-04-02",,,,,,,,,,
269361,ZM,"2022-04-02",,,,,,,,,,
269362,ID,"2022-04-02",,,,,,,,,,
269363,IN,"2022-04-02",44.4,44.4,1,0,1,0,1,0,1,
269364,GB,"2022-04-02",,,,,,,,,,
269365,GB,"2022-04-02",1.4,1.4,0,0,2,0,0,0,1,
269366,IN,"2022-04-02",0.7,0.7,0,0,1,0,0,0,1,
269367,AZ,"2022-04-02",39.7,39.7,2,0,2,0,1,0,1,
269368,US,"2022-04-02",,,,,,,,,,
269369,IN,"2022-04-02",,,,,,,,,,
269370,IN,"2022-04-02",2.7,2.7,1,0,1,0,1,0,1,
269371,EG,"2022-04-02",,,0,0,2,0,0,0,1,
269372,IN,"2022-04-02",29.6,29.6,1,0,3,0,1,0,1,
269373,EG,"2022-04-02",3.3,3.3,2,1,5,1,1,1,1,
269374,BT,"2022-04-02",0.6,0.6,0,0,1,0,0,0,1,
269375,GH,"2022-04-02",,,,,,,,,,
269376,XK,"2022-04-02",,,,,,,,,,
269377,US,"2022-04-02",0.9,0.9,0,0,2,0,0,0,1,
269378,ID,"2022-04-02",0.4,0.4,1,0,1,0,1,0,1,
269379,FR,"2022-04-02",,,,,,,,,,
269380,LB,"2022-04-02",,,,,,,,,,
269382,SG,"2022-04-02",1.0,1.0,1,0,2,0,1,0,1,
269383,GB,"2022-04-02",36.4,36.4,1,1,1,0,1,1,1,
269384,ID,"2022-04-02",10.1,10.1,1,0,1,0,1,0,1,
269385,PT,"2022-04-02",,,,,,,,,,
269386,HK,"2022-04-02",0.9,0.9,0,0,1,0,0,0,1,
269387,CM,"2022-04-02",1.8,1.8,0,0,1,0,0,0,1,
269388,BR,"2022-04-02",,,,,,,,,,
269389,FR,"2022-04-02",12.9,12.9,0,0,1,0,0,0,1,
269391,UA,"2022-04-02",,,,,,,,,,
269392,IN,"2022-04-02",20.400000000000002,25.300000000000004,1,0,5,0,1,0,1,
269393,US,"2022-04-02",7.5,7.5,1,0,1,0,1,0,1,
269394,IN,"2022-04-02",,,,,,,,,,
269395,IN,"2022-04-02",,,,,,,,,,
269396,IN,"2022-04-02",88.4,88.4,2,0,2,0,1,0,1,
269397,TN,"2022-04-02",,,1,2,2,0,1,1,0,
269398,BG,"2022-04-02",,,,,,,,,,
269399,DE,"2022-04-02",,,,,,,,,,
269400,PK,"2022-04-02",13.7,13.7,1,0,1,0,1,0,1,
269401,ZA,"2022-04-02",,,,,,,,,,
269402,US,"2022-04-02",,,,,,,,,,
269403,SA,"2022-04-02",,,,,,,,,,
269404,EG,"2022-04-02",7.5,7.5,1,0,1,0,1,0,1,
269405,IN,"2022-04-02",,,,,,,,,,
